# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
767200 550.979 368.228 252.901 -28204
767300 550.299 367.132 252.589 -28203.8
767400 549.7 367.462 252.314 -28203.6
767500 549.253 368.835 252.108 -28203.9
767600 548.72 368.9 251.864 -28203.9
767700 548.422 368.739 251.727 -28203.9
767800 549.778 369.323 252.35 -28204.5
767900 549.047 369.437 252.014 -28204.4
768000 549.753 369.361 252.338 -28205
768100 546.718 369.428 250.945 -28203.9
768200 547.279 370.684 251.203 -28204.3
768300 547.914 368.989 251.494 -28204.3
768400 549.1 369.424 252.039 -28204.6
768500 548.368 368.603 251.703 -28204
768600 549.991 369.745 252.447 -28204.6
768700 549.338 369.245 252.147 -28204.2
768800 548.808 368.543 251.904 -28203.6
768900 551.693 369.319 253.228 -28204.6
769000 549.037 368.289 252.01 -28203.5
769100 548.787 368.261 251.895 -28203.5
769200 552.122 368.27 253.425 -28204.7
769300 549.389 367.194 252.171 -28203.6
769400 549.897 370.394 252.404 -28204.4
769500 547.633 368.863 251.365 -28203.8
769600 548.427 369.903 251.73 -28204.5
769700 547.475 370.051 251.293 -28204.2
769800 550.651 369.794 252.75 -28205.7
769900 547.109 371.537 251.124 -28204.6
770000 547.69 370.736 251.391 -28205.1
770100 546.905 370.777 251.031 -28205
770200 547.908 373.104 251.491 -28205.7
770300 546.708 372.77 250.94 -28205.2
770400 548.69 371.762 251.85 -28205.7
770500 545.888 370.524 250.564 -28204.1
770600 549.644 369.95 252.288 -28205.3
770700 547.569 368.305 251.336 -28204.1
770800 549.407 369.856 252.179 -28204.7
770900 549.136 369.904 252.055 -28204.7
771000 547.956 369.082 251.513 -28204.3
771100 547.945 370.206 251.508 -28204.8
771200 549.043 371.15 252.012 -28205.7
771300 546.077 371.756 250.651 -28204.6
771400 545.929 369.394 250.583 -28204.6
771500 546.236 371.986 250.724 -28205.1
771600 545.892 371.052 250.566 -28204.9
771700 546.685 369.936 250.93 -28204.8
771800 548.78 369.627 251.891 -28205.5
771900 547.329 371.73 251.226 -28204.9
772000 546.775 370.738 250.971 -28204.7
772100 548.395 369.731 251.715 -28205.1
772200 549.311 371.016 252.135 -28205.3
772300 547.106 369.24 251.123 -28204.6
772400 546.888 372.216 251.023 -28205
772500 545.629 370.151 250.445 -28204.8
772600 547.815 372.797 251.449 -28206.1
772700 545.816 372.867 250.531 -28205.4
772800 547.319 371.407 251.221 -28205.8
772900 546.681 372.023 250.928 -28205.2
773000 545.412 371.295 250.345 -28204.9
773100 546.858 370.956 251.01 -28205.2
773200 548.051 371.233 251.557 -28205.5
773300 547.658 372.476 251.377 -28205.4
773400 547.83 372.078 251.455 -28205.5
773500 547.6 371.311 251.35 -28205.2
773600 547.18 371.455 251.157 -28204.9
773700 547.954 371.663 251.512 -28205.6
773800 545.303 371.431 250.295 -28204.7
773900 546.95 373.011 251.052 -28205.7
774000 546.545 372.343 250.866 -28205.4
774100 547.453 370.958 251.283 -28205.7
774200 546.209 371.737 250.712 -28205.4
774300 545.318 372.732 250.302 -28205.3
774400 544.981 370.283 250.148 -28205.1
774500 546.644 372.132 250.911 -28205.8
774600 546.861 372.861 251.011 -28206.2
774700 545.07 374.044 250.189 -28205.9
774800 544.502 373.299 249.928 -28205.8
774900 546.377 374.318 250.789 -28206.6
775000 544.104 373.503 249.745 -28205.5
775100 545.067 372.956 250.187 -28205.9
775200 546.43 371.813 250.813 -28206.4
775300 545.941 375.475 250.588 -28206.6
775400 542.842 373.522 249.166 -28205.5
775500 545.048 375.072 250.178 -28206.4
775600 547.516 373.719 251.311 -28207.2
775700 544.582 372.266 249.964 -28205.8
775800 545.505 373.489 250.388 -28206.1
775900 545.473 373.865 250.374 -28206.3
776000 544.869 373.286 250.096 -28206.3
776100 542.496 374.018 249.007 -28205.5
776200 545.897 373.301 250.568 -28206.9
776300 544.271 373.755 249.822 -28206.1
776400 544.048 373.039 249.72 -28206.1
776500 544.348 374.373 249.857 -28206.7
776600 544.224 374.181 249.8 -28206.7
776700 542.811 373.064 249.152 -28206
776800 544.532 375.296 249.942 -28207
776900 543.511 374.808 249.473 -28206.3
777000 544.919 372.305 250.119 -28206.7
777100 544.663 374.84 250.002 -28207
777200 541.767 374.545 248.673 -28206.2
777300 542.378 375.649 248.953 -28206.7
777400 542.942 374.844 249.212 -28206.7
777500 544.308 375.765 249.839 -28207.1
777600 544.109 373.465 249.747 -28206.6
777700 544.821 374.767 250.074 -28206.9
777800 543.478 373.737 249.458 -28206.4
777900 544.161 373.767 249.771 -28206.6
778000 544.814 375.177 250.071 -28206.7
778100 545.44 373.259 250.359 -28206.6
778200 545.249 373.812 250.271 -28206.3
778300 543.474 372.823 249.456 -28205.6
778400 546.237 373.198 250.724 -28207.1
778500 543.944 374.174 249.672 -28206.3
778600 543.258 373.759 249.357 -28206.1
778700 543.426 374.129 249.434 -28206.4
778800 543.194 375.807 249.328 -28206.3
778900 545.355 373.099 250.319 -28207
779000 545.834 374.833 250.539 -28207.4
779100 541.806 375.421 248.69 -28206.1
779200 544.247 375.308 249.811 -28207.5
779300 542.867 374.959 249.177 -28207
779400 540.522 376.462 248.101 -28206
779500 544.538 372.829 249.944 -28207.6
779600 544.665 377.148 250.003 -28207.9
779700 542.036 376.986 248.796 -28206.8
779800 541.94 373.724 248.752 -28206.7
779900 544.15 375.891 249.766 -28207.6
780000 542.535 375.075 249.025 -28206.5
780100 544.806 375.145 250.067 -28207.2
780200 544.495 374.169 249.925 -28206.9
780300 543.537 374.393 249.485 -28206.7
780400 543.346 374.616 249.397 -28206.7
780500 543.123 374.885 249.295 -28206.5
780600 544.391 375.015 249.877 -28207.4
780700 542.564 374.782 249.038 -28206.6
780800 542.457 373.79 248.989 -28206.4
780900 544.426 374.083 249.893 -28207.3
781000 544.113 377.136 249.749 -28207.7
781100 541.043 375.405 248.34 -28206.6
781200 542.513 375.925 249.015 -28207.5
781300 542.019 376.985 248.788 -28207.3
781400 543.034 376.059 249.254 -28207.7
781500 541.04 376.193 248.339 -28206.9
781600 543.578 375.798 249.504 -28207.7
781700 542.561 375.551 249.037 -28206.9
781800 544.262 373.749 249.818 -28207.4
781900 542.759 374.183 249.128 -28206.6
782000 542.612 375.877 249.06 -28207
782100 543.256 375.537 249.356 -28207.4
782200 542.678 375.277 249.091 -28207.1
782300 542.866 375.577 249.177 -28207.5
782400 542.529 376.201 249.022 -28207.7
782500 540.378 378.013 248.035 -28207.1
782600 542.67 378.292 249.087 -28208.5
782700 541.761 377.683 248.67 -28208.3
782800 540.316 375.372 248.007 -28207.6
782900 540.614 377.208 248.143 -28207.9
783000 538.094 377.899 246.987 -28206.9
783100 543.112 377.347 249.29 -28209.2
783200 539.782 381.008 247.762 -28208.3
783300 540.44 377.721 248.063 -28208.8
783400 539.691 378.444 247.72 -28208.4
783500 540.02 380.164 247.871 -28208.7
783600 540.554 377.032 248.116 -28208.6
783700 539.6 379.469 247.678 -28208.1
783800 541.105 377.647 248.369 -28208.6
783900 539.199 377.96 247.494 -28207.9
784000 539.787 379.082 247.764 -28208
784100 541.697 377.46 248.641 -28208.4
784200 541.418 377.435 248.512 -28207.9
784300 542.793 376.744 249.144 -28208.5
784400 540.505 378.603 248.093 -28207.8
784500 540.495 377.7 248.089 -28208
784600 541.92 377.41 248.743 -28208.6
784700 539.881 378.94 247.807 -28207.9
784800 540.147 377.888 247.929 -28208.3
784900 541.745 378.42 248.662 -28209.2
785000 538.769 378.881 247.296 -28208.3
785100 538.753 380.03 247.289 -28208.8
785200 539.327 380.341 247.552 -28209.4
785300 537.826 381.019 246.864 -28209.1
785400 538.959 380.53 247.384 -28210
785500 536.294 379.53 246.16 -28209.3
785600 535.74 383.538 245.906 -28209.5
785700 536.387 381.683 246.203 -28209.9
785800 538.659 382.132 247.246 -28210.9
785900 536.205 381.361 246.12 -28209.4
786000 537.684 381.748 246.798 -28209.6
786100 538.724 378.272 247.276 -28209.4
786200 538.904 381.363 247.358 -28209.4
786300 538.053 379.185 246.968 -28209.2
786400 538.204 380.164 247.037 -28209.3
786500 538.48 379.356 247.164 -28209.1
786600 538.551 379.745 247.196 -28209.1
786700 538.841 378.167 247.329 -28209
786800 537.587 380.143 246.754 -28208.6
786900 538.12 378.618 246.999 -28209.1
787000 537.724 379.831 246.817 -28209.4
787100 537.986 381.118 246.937 -28209.9
787200 536.247 379.652 246.139 -28209.1
787300 537.92 381.419 246.907 -28210.1
787400 536.024 382.399 246.036 -28209.4
787500 537.275 381.438 246.611 -28209.7
787600 536.9 379.963 246.439 -28209.1
787700 538.678 380.484 247.255 -28209.4
787800 539.319 380.155 247.549 -28209.2
787900 539.98 378.178 247.852 -28209.3
788000 539.133 381.833 247.464 -28209
788100 540.115 378.176 247.914 -28209.5
788200 538.233 381.06 247.05 -28209.1
788300 537.544 380.497 246.734 -28208.9
788400 539.225 378.21 247.506 -28209.4
788500 539.155 379.264 247.474 -28209.5
788600 537.998 381.503 246.943 -28209.6
788700 537.158 381.798 246.557 -28209.3
788800 537.82 379.374 246.861 -28209.6
788900 537.958 379.996 246.924 -28209.8
789000 535.74 381.235 245.906 -28209.2
789100 536.723 381.137 246.357 -28210
789200 536.957 382.244 246.465 -28210.7
789300 533.766 385.254 245 -28210.1
789400 536.802 382.553 246.394 -28211.2
789500 536.582 382.524 246.293 -28211
789600 532.99 382.525 244.644 -28209.5
789700 534.955 382.981 245.546 -28210.1
789800 536.38 382.852 246.2 -28210.6
789900 536.443 382.91 246.229 -28210.7
790000 535.849 382.499 245.956 -28210.4
790100 537.06 382.953 246.512 -28210.9
790200 535.863 382.908 245.963 -28210.5
790300 534.796 381.036 245.473 -28210.1
790400 535.538 384.604 245.813 -28210.7
790500 535.481 383.54 245.787 -28210.9
790600 535.458 383.807 245.777 -28210.9
790700 535.003 382.548 245.568 -28210.5
790800 535.51 384.187 245.801 -28210.8
790900 534.446 382.036 245.312 -28210.1
791000 536.443 382.96 246.229 -28210.7
791100 536.956 382.364 246.464 -28210.7
791200 535.352 382.106 245.728 -28209.8
791300 536.941 381.872 246.457 -28210.2
791400 536.569 380.124 246.287 -28209.7
791500 537.999 380.583 246.943 -28210.3
791600 534.447 381.568 245.313 -28209.1
791700 536.408 383.017 246.213 -28210.4
791800 534.823 382.184 245.485 -28209.8
791900 535.185 381.44 245.651 -28210
792000 538.602 381.497 247.22 -28211.4
792100 534.489 380.821 245.332 -28209.5
792200 535.963 383.21 246.009 -28210.4
792300 535.896 383.414 245.978 -28210.3
792400 535.168 381.759 245.644 -28209.7
792500 537.869 383.253 246.883 -28210.9
792600 536.749 381.674 246.369 -28210.5
792700 536.829 383.337 246.406 -28210.3
792800 536.148 382.417 246.093 -28209.9
792900 537.186 381.757 246.57 -28210.1
793000 538.405 381.576 247.129 -28210.7
793100 536.04 382.747 246.044 -28210
793200 536.626 382.066 246.313 -28210.3
793300 535.728 381.65 245.901 -28209.9
793400 536.289 382.29 246.158 -28210.4
793500 535.444 383.465 245.77 -28210.3
793600 535.566 382.72 245.826 -28210.2
793700 537.196 383.426 246.574 -28210.9
793800 535.271 382.047 245.691 -28210.1
793900 535.152 381.309 245.636 -28210.1
794000 536.715 383.382 246.354 -28211.4
794100 534.829 386.258 245.488 -28211.1
794200 533.432 384.243 244.847 -28210.7
794300 534.02 384.706 245.117 -28210.9
794400 535.383 384.366 245.742 -28211.6
794500 535.581 384.278 245.833 -28211.6
794600 533.131 384.284 244.709 -28210.8
794700 534.84 385.987 245.493 -28211.6
794800 533.948 384.127 245.084 -28211.1
794900 534.058 383.481 245.134 -28211.1
795000 534.457 382.163 245.317 -28211.3
795100 533.542 385.156 244.897 -28211.1
795200 532.887 384.444 244.597 -28211.1
795300 532.846 382.942 244.578 -28211.1
795400 534.009 385.074 245.112 -28211.8
795500 532.177 385.406 244.271 -28211.3
795600 532.678 386.204 244.501 -28211.4
795700 535.64 383.045 245.86 -28212.4
795800 533.283 386.446 244.778 -28211.4
795900 532.706 384.029 244.514 -28211
796000 535.326 384.6 245.716 -28212.1
796100 533.802 385.141 245.016 -28211.5
796200 534.018 384.299 245.116 -28211.7
796300 534.089 385.582 245.149 -28212.2
796400 531.719 385.128 244.061 -28211.8
796500 531.667 387.073 244.037 -28212.3
796600 530.04 387.31 243.29 -28211.8
796700 532.018 387.865 244.198 -28212.3
796800 534.111 386.065 245.158 -28213.1
796900 532.493 384.203 244.416 -28212.4
797000 530.244 386.788 243.383 -28211.7
797100 531.263 385.341 243.851 -28212.5
797200 529.581 387.06 243.079 -28211.8
797300 532.104 388.639 244.237 -28212.7
797400 530.495 382.971 243.498 -28211.3
797500 534.176 386.954 245.188 -28212.8
797600 530.464 384.553 243.485 -28211.2
797700 533.791 386.981 245.012 -28212.4
797800 533.454 384.742 244.857 -28211.7
797900 533.675 384.281 244.958 -28211.6
798000 533.316 382.961 244.794 -28211.3
798100 534.537 386.34 245.354 -28212.2
798200 532.777 386.235 244.546 -28211.9
798300 533.053 387.973 244.673 -28212.3
798400 534.317 386.033 245.253 -28212.8
798500 530.88 385.041 243.675 -28211.5
798600 531.122 387.072 243.786 -28211.9
798700 531.145 386.773 243.797 -28211.8
798800 533.159 386.266 244.721 -28212.7
798900 531.849 385.269 244.12 -28212.1
799000 531.506 388.038 243.963 -28212
799100 533.638 385.218 244.941 -28212.7
799200 530.662 385.412 243.575 -28211.4
799300 532.232 385.895 244.296 -28212.2
799400 533.003 386.95 244.65 -28212.5
799500 532.219 385.748 244.29 -28212.1
799600 532.551 385.811 244.442 -28212.4
799700 532.461 387.221 244.401 -28212.4
799800 531.423 385.95 243.925 -28212
799900 530.322 385.514 243.419 -28211.6
800000 531.52 386.788 243.969 -28211.7
800100 533.973 383.735 245.095 -28212.4
800200 532.696 384.986 244.509 -28211.7
800300 533.506 386.273 244.881 -28212
800400 533.903 386.227 245.063 -28212.1
800500 531.745 383.843 244.073 -28211.2
800600 533.036 386.173 244.665 -28211.9
800700 531.923 385.422 244.154 -28211.2
800800 535.773 385.28 245.921 -28212.7
800900 532.72 384.472 244.52 -28211.6
801000 532.114 387.18 244.242 -28211.8
801100 532.658 384.777 244.491 -28212.1
801200 532.211 387.116 244.286 -28212.1
801300 531.102 385.454 243.777 -28211.6
801400 532.888 384.828 244.597 -28212.3
801500 533.553 387.299 244.902 -28212.8
801600 530.79 386.527 243.634 -28211.9
801700 531.184 386.513 243.815 -28212.4
801800 531.56 388.048 243.987 -28212.8
801900 530.285 387.662 243.402 -28212.5
802000 530.69 386.601 243.588 -28212.6
802100 531.869 387.418 244.129 -28213.4
802200 529.386 390.769 242.99 -28212.5
802300 532.573 388.102 244.453 -28213.4
802400 531.341 387.429 243.887 -28212.4
802500 532.082 385.745 244.227 -28212.4
802600 530.411 386.041 243.46 -28211.5
802700 533.514 385.329 244.884 -28212.7
802800 532.729 387.615 244.524 -28212.5
802900 532.398 386.729 244.372 -28212.2
803000 531.315 387.271 243.875 -28211.9
803100 533.189 384.42 244.735 -28212.5
803200 532.808 386.837 244.56 -28212.7
803300 529.383 387.127 242.988 -28211.5
803400 531.94 387.653 244.162 -28212.7
803500 531.387 387.847 243.908 -28212.5
803600 532.19 385.209 244.277 -28212.7
803700 531.045 387.331 243.751 -28212.3
803800 531.834 389.138 244.113 -28212.9
803900 531.148 387.543 243.799 -28212.5
804000 532.08 386.258 244.226 -28212.8
804100 531.133 386.187 243.791 -28212.4
804200 530.314 386.842 243.416 -28212.1
804300 532.762 387.913 244.539 -28213.3
804400 530.651 388.573 243.57 -28212.5
804500 530.945 387.735 243.705 -28212.8
804600 529.848 387.19 243.202 -28212.3
804700 530.526 386.598 243.513 -28212.7
804800 530.138 387.77 243.335 -28212.9
804900 531.879 389.166 244.134 -28213.8
805000 530.915 387.113 243.691 -28213.4
805100 529.26 388.514 242.932 -28212.8
805200 529.028 388.146 242.825 -28212.9
805300 529.707 388.31 243.137 -28213.3
805400 529.455 389.99 243.021 -28213.5
805500 528.564 389.056 242.612 -28213.3
805600 530.613 388.978 243.553 -28213.8
805700 530.988 388.139 243.725 -28213.4
805800 531.693 388.859 244.049 -28213.6
805900 529.487 386.959 243.036 -28212.3
806000 531.006 387.725 243.733 -28212.5
806100 531.928 385.709 244.156 -28212.6
806200 531.94 387.639 244.162 -28212.5
806300 531.741 386.251 244.071 -28212
806400 533.034 384.1 244.664 -28212.3
806500 531.867 386.08 244.128 -28212
806600 531.047 386.257 243.752 -28211.7
806700 530.665 384.873 243.576 -28211.4
806800 533.888 385.811 245.056 -28212.6
806900 532.622 386.821 244.475 -28212.1
807000 533.006 385.206 244.651 -28212.3
807100 532.768 386.59 244.542 -28212.6
807200 531.151 385.013 243.8 -28212.3
807300 530.407 387.969 243.458 -28212.7
807400 529.433 388.455 243.011 -28213
807500 530.123 389.988 243.328 -28214
807600 528.289 390.408 242.486 -28213.7
807700 528.231 388.77 242.46 -28213.9
807800 528.363 390.74 242.52 -28213.8
807900 528.215 390.482 242.452 -28213.5
808000 529.653 388.849 243.112 -28213.2
808100 531.4 386.287 243.914 -28213
808200 531.684 387.486 244.044 -28212.8
808300 531.519 387.057 243.969 -28212.5
808400 532.321 387.94 244.337 -28212.7
808500 533.833 385.628 245.031 -28213.2
808600 530.839 386.942 243.656 -28212.1
808700 531.087 385.508 243.77 -28212.3
808800 529.472 386.634 243.029 -28212.2
808900 530.379 389.263 243.446 -28213.1
809000 530.4 389.097 243.455 -28213.2
809100 531.499 387.652 243.959 -28213.8
809200 529.595 389.911 243.086 -28213.3
809300 529.494 388.616 243.039 -28213.4
809400 528.636 388.051 242.645 -28213
809500 529.867 389.354 243.21 -28213.7
809600 528.98 389.183 242.803 -28213.2
809700 530.536 388.013 243.518 -28213.8
809800 528.702 389.331 242.675 -28213.4
809900 529.964 390.382 243.255 -28214.2
810000 528.871 387.444 242.753 -28213.8
810100 526.631 390.092 241.725 -28213
810200 528.293 389.861 242.488 -28214
810300 528.003 390.425 242.355 -28214
810400 528.748 390.661 242.697 -28214.3
810500 528.54 390.196 242.601 -28214.2
810600 528.183 389.773 242.437 -28213.7
810700 527.954 388.126 242.332 -28213.3
810800 528.614 390.098 242.635 -28213.5
810900 529.299 388.966 242.95 -28213.6
811000 529.982 388.954 243.263 -28213.6
811100 530.744 389.407 243.613 -28213.8
811200 530.674 389.557 243.581 -28213.8
811300 529.823 386.707 243.19 -28213.2
811400 529.275 390.726 242.939 -28213.1
811500 529.666 388.337 243.118 -28213.3
811600 529.406 389.3 242.999 -28213.4
811700 530.402 390.345 243.456 -28214.3
811800 528.523 392.133 242.594 -28214
811900 528.846 390.807 242.742 -28214.1
812000 528.281 387.078 242.483 -28213.3
812100 528.51 389.545 242.587 -28213.7
812200 528.733 391.609 242.69 -28214.5
812300 527.082 390.805 241.932 -28214
812400 526.534 390.654 241.681 -28213.7
812500 527.812 391.038 242.267 -28214.1
812600 528.095 388.013 242.397 -28213.6
812700 528.88 388.424 242.758 -28213.7
812800 527.091 389.08 241.936 -28213
812900 528.123 390.577 242.41 -28213.7
813000 530.212 390.45 243.369 -28214.6
813100 529.717 392.573 243.141 -28214.4
813200 529.331 389.702 242.964 -28213.9
813300 529.4 388.719 242.996 -28213.7
813400 530.087 388.85 243.311 -28213.9
813500 529.781 389.789 243.171 -28214.3
813600 527.606 392.308 242.173 -28214.1
813700 527.663 392.089 242.199 -28214.6
813800 527.972 392.517 242.341 -28214.8
813900 527.177 392.021 241.975 -28214
814000 527.262 387.287 242.015 -28213.4
814100 529.706 389.469 243.137 -28214.3
814200 526.841 389.025 241.821 -28213.4
